ids,label
11 7 29 5 2 88 2407 5 2 267 6 241 4808 2 544 36 93 181 268 12 4 1 97 30 1215,1
10 1045 17 2 774 2508 2 1 3462 2 237 621 273 28 77 4 119 128 19 1402 2 954 362 49 52,0
37 108 79 441 11 16 250 40 25 4 174 5 181 821 2004 36 262 1 7532 3400 6 106 3 1 1,0
170 289 13 251 2 251 101 1 4 174 99 108 1 1 3 1 1826 17 4 740 5 1 32 2967 61,0
8 186 12 4306 47 77 2059 15 2402 778 19 12 13 48 241 7 241 7 1006 6 1744 35 1026 38 2984,1
11 16 7 42 44 15 50 15 2 89 4929 19 17 1055 52 2087 5253 10 586 22 134 11 14 15 50,1
9 29 1145 8 13 39 2 5302 5 3249 17 1374 9 320 3 465 3 2 1 9 1510 19 8 13 1552,0
320 930 1040 517 3 414 34 600 1 3 3690 1 7 54 579 9 92 2599 250 1099 2 20 7 4 359,1
1326 1 1 7 24 18 35 1 1144 2958 302 40 25 57 3626 873 7 2 434 5061 39 2 104 5 1,1
154 10 138 250 6 711 2 16 9 44 107 155 10 391 604 48 91 61 673 141 15 359 15 8 120,0
10 67 449 107 1 29 5 61 349 1564 8 2 76 311 3 72 71 67 1443 17 87 50 8 14 3,1
132 72 28 2 1 1290 2245 1 27 2569 509 6 9182 2 582 797 5 1155 8785 3 1 9 826 26 2079,1
11 16 1746 69 52 73 10 14 1030 3 10 14 1340 2666 6 1451 2 112 1395 2781 11 20 17 945 364,1
4 388 1677 9 117 7 1449 177 2 162 98 1 32 2 2134 1128 3 3314 510 42 82 10 739 22 109,1
2 622 539 9 4426 118 2 407 5 4 315 622 5 8636 36 760 9 3043 2366 773 576 8838 1 1 7,0
1 1 7 1091 34 108 6 30 2 834 5293 1 1832 5 31 58 35 2596 563 7746 1089 5 909 2138 9,0
1 7 517 34 304 4547 3 8 408 3628 2379 36 7 49 243 5 605 1 3 849 5 12 46 10 28,0
4 5527 2360 320 206 2 2049 9 4 208 5 1700 1 98 6 820 905 1097 3193 3 4907 25 6148 5 187,1
1 7 4 1235 2541 1051 38 2 84 511 5 8142 1 1 9 62 2 1 2590 65 205 8109 2237 10 121,1
10 14 2222 34 2 3408 1421 113 5 1 8 14 4 3720 13 1062 5 87 2 1380 143 30 2 401 14,0
2 113 5 11 20 1306 4 174 1446 21 97 1361 4 2454 2457 144 19 10 1 12 217 22 211 338 1,0
10 391 321 11 29 9 2 7070 53 8 372 45 260 57 310 48 8 14 168 6 30 44 3 110 37,1
49 59 3785 11 7 128 1395 82 5 2 112 19 8 7 844 238 419 18 1004 12 1 2 5082 2 2251,0
46 21 441 192 96 2031 21 80 368 11 814 15 74 8 7 4795 158 209 3 3182 7545 5845 2 256 17,1
11 16 169 69 189 6 1392 56 173 58 10 66 8 46 21 185 2 89 16 3 8394 2 113 9664 490,0
10 219 11 23 2 892 882 1244 37 10 697 8 59 30 78 6 378 17 19 10 14 741 32 87 74,0
10 516 11 16 764 8 42 97 28 77 37 74 128 10 14 1030 52 204 73 48 10 194 62 14 52,1
53 29 1242 5 2939 431 2 2171 5910 5 6146 41 2 8943 1 5 1 1349 215 6 328 33 150 84 104,1
6836 48 51 10 134 137 127 4 514 225 142 15 11 216 1 9 2 89 277 92 24 346 6 28 4,0
77 7370 18 4 363 5 155 41 37 10 28 111 77 1746 6 1192 23 132 159 37 397 11 16 7 274,0
1 1390 45 9 11 16 82 5 43 917 290 5 393 3 2 96 2 1757 2870 23 43 10 28 1844 6,0
10 516 11 20 2 96 133 9254 587 336 17 2 1253 5 2 20 7 54 50 933 600 8044 15 2806 1898,1
8 13 619 6 803 126 1377 53 21 66 1 2 6584 12 47 77 4396 23 11 2027 238 1 2 145 1646,0
38 2 528 5416 1 271 4 2159 56 114 63 44 381 909 1485 1716 3 4735 569 6099 4659 1102 9701 1 4543,1
10 140 24 248 48 10 42 416 22 433 32 8 10 68 35 827 328 10 160 22 189 6 30 4 2533,0
1 13 5551 7 759 2 116 3352 21 80 124 342 3 11 7 29 5 2 116 3352 21 80 124 66 4,1
10 299 22 480 6 237 712 224 23 2 11 379 20 9 3 565 5 1 3666 8 293 6 28 77 318,0
4 724 16 19 4 246 50 29 1345 179 338 6 1286 209 9 12 3438 1865 13 113 345 7 2013 146 63,1
9 1 1 13 1425 504 333 958 20 1 1 5335 6027 313 1 4 9053 9 4 6032 118 2 344 86 22,0
8 13 6189 6189 7 327 4 8597 9 1871 2606 3 583 5596 13 3676 8 13 35 422 16 3 4 2403 1677,1
10 80 1 8 9 64 29 1145 8 14 4263 4263 156 22 387 8 13 4 50 20 8 798 12 8 51,0
435 4973 24 164 1895 487 118 2 332 25 31 8187 3 2 353 80 75 60 18 2 2396 33 3222 2 64,0
11 446 5 58 7 4 343 1853 1023 5 4 84 20 165 170 41 213 7 1243 76 73 4195 13 1 62,0
2152 5761 10 194 6 2 3190 819 8777 340 220 3 508 56 10 207 28 361 8 4 1658 625 711 46 12,0
11 7 4 379 16 3 10 140 24 60 248 137 8 13 37 379 8 13 1467 18 29 17 12 9658 3706,0
8912 47 780 177 2 3473 33 28 357 617 183 39 435 61 489 3 72 150 5391 11 115 1 720 18 79,0
2 3786 13 71 4 58 5 641 3 7222 18 88 79 1075 1 3 1 71 1 15 79 4996 45 44 65,0
52 422 73 31 2 911 1 9 7336 2777 52 5155 73 4 1 1735 52 3997 73 60 2 88 3300 1 44,1
10 81 1045 12 154 11 63 34 7402 42 236 30 1 11 217 22 60 4 3290 366 6 830 2 63 85,0
61 326 7 4 1869 3111 1 3 72 297 8 38 445 6 129 10 230 2 787 125 3 51 24 789 1895,1
200 110 67 2 252 1126 1134 20 124 91 41 2 252 10 28 109 58 469 910 7 131 74 469 822 2,0
1349 1428 10 140 4 35 7394 5 5299 3245 13 20 235 19 18 49 5 11 98 10 67 28 5834 1665 2,0
10 387 67 11 7 24 168 6 358 2 2095 20 1407 6 93 11 243 5 20 17 57 1161 5 100 243,0
137 120 33 641 2 1052 1 684 115 72 31 121 3 114 85 4 858 599 6 2358 2258 33 86 22 28,0
53 2 16 89 646 10 195 879 2 89 712 224 71 67 351 101 2 552 445 3 49 5 2 1806 1268,1
11 7 34 238 2 88 370 16 10 28 124 297 10 28 111 159 1154 4 16 317 45 5 157 61 2056,0
18 377 37 108 1225 812 11 16 67 657 69 8 7 552 710 3 192 32 218 2 63 7 24 749 568,0
159 10 207 109 11 16 10 138 566 4 171 5 2597 44 8 3 180 108 1 44 87 2971 8 14 24,1
2 1550 5 11 115 7 12 78 1719 8227 201 79 78 1140 78 1309 9 1757 78 1 78 2792 3 23 3,0
10 195 11 16 14 4201 158 8 13 4 254 24 6 30 609 623 16 44 29 125 13 2281 2619 23 117,1
10 86 22 121 137 19 101 31 2 3170 23 1 10 195 11 14 4 170 16 31 2 116 895 47 77,0
965 39 61 965 7 1680 72 25 681 44 31 58 953 18 31 2675 3 31 4935 11 7 64 521 5 98,1
11 7 32 227 2 884 1023 5 11 16 37 46 136 149 8 40 7 4 290 5 1 1 86 22 30,0
4 388 58 2869 3708 2 696 2696 1456 45 5 4 171 5 284 5 259 2 2696 1456 490 27 284 146 3,0
1950 1778 21 391 53 21 301 11 366 6 167 2 2896 5 227 6684 3 350 8 200 1 405 421 17 5095,0
361 2 417 3 8118 883 504 10 14 1558 18 42 44 231 397 61 6185 71 921 42 4 228 6 316 82,0
11 1859 7 4590 222 38 2 702 2614 637 497 6360 637 39 4 1 7 147 981 9 61 4358 3 1 7,1
10 14 260 42 44 2 252 251 5 61 117 95 10 5422 23 11 1052 20 297 8 3 147 10 140 1558,1
11 236 387 2 129 5 2 465 1342 1 4 826 15 4 2565 2123 1291 5560 188 2 1 5 2166 312 2,0
1 1 519 3695 3 1 1359 1319 48 4 3840 578 37 11 7 57 2320 1 19 8 7 4 50 114 63,1
2 382 4853 4004 2394 1 7 3994 9983 34 4 740 5 9369 3 95 7 9 4 4034 3778 270 34 94 83,0
2 8999 4420 7 29 5 148 686 7744 12 29 7 1782 1 17 1 107 1 2646 234 4935 3 108 2874 11,1
10 28 109 108 50 3236 98 585 3352 3 98 17 3979 1 19 11 29 1638 2 153 186 6 30 4 1,0
10 114 11 20 8 13 29 5 148 10 51 106 175 3 175 8 7 891 70 34 4 50 179 12 156,1
10 5422 592 1 1 5 11 115 450 155 577 3 1537 9 114 17 8 8 902 22 4 1 3 7150 1917,1
6 1 1 1 10 243 5 39 11 16 8 13 2 2545 1904 5 266 10 720 9 4 20 11 3867 20,1
21 150 24 168 6 1147 148 119 2068 9 2 89 277 33 739 22 222 21 100 5441 9 2 340 277 33,0
9599 3760 28 1 32 227 1521 85 2 742 2 89 58 14 17 2 2290 158 4859 1 2 1583 58 14 17,0
146 9 2 3786 13 148 5 181 36 71 78 16 1 195 12 1394 2855 38 3256 719 14 2 252 16 124,0
423 10 230 42 168 6 376 21 44 11 29 37 86 22 342 46 21 189 2575 10 194 11 29 17 2,0
10 451 12 2244 1 13 213 225 18 11 14 74 128 40 25 3777 5 8 401 12 143 556 70 159 191,0
10 103 33 67 278 2 484 5 2 263 354 75 242 38 94 10 1564 11 263 38 233 16 5839 3 2,0
2488 1769 7 24 29 6 3544 242 38 4 16 41 794 18 12 513 26 7 4348 6 6416 79 17 65 3993,1
435 61 489 2 1 571 4 170 359 17 11 1 495 5 944 9093 4 1826 1342 234 591 9 1 17 4,0
2301 4551 13 2374 17 2028 1401 25 1351 1 18 12 153 4 2754 17 304 1861 3 1841 1 15 2 116 20,1
1 3 2 504 5 1 414 3 517 34 600 1 7 4 337 20 44 4 187 125 773 600 27 349 661,1
2 241 115 14 552 710 3 2 6361 102 71 515 2030 64 144 2 5378 5 733 931 14 10 480 6 93,0
8 47 77 301 4 511 23 2379 580 2406 396 3 4743 511 1 1 23 2 492 5 1 1 32 1 1,0
10 114 359 325 98 585 148 12 25 4751 41 2402 4751 158 6857 1208 573 543 512 11 190 7 659 360 283,0
10 111 67 297 11 2041 159 264 8 372 560 1123 34 1085 5 61 234 1 196 61 967 458 9 1 2,1
10 426 85 11 16 397 4 228 5811 34 2 4306 3 9615 104 9598 23 2 256 133 473 410 14 10 741,1
1 1091 6 30 29 5 2 834 104 10 211 3661 46 33 59 124 1023 110 2 356 8 7 12 14 2,0
8 216 67 78 2 64 303 96 1764 484 7 2 281 38 2 2877 5 3515 330 312 2 20 40 25 2010,0
11 263 7 1130 974 224 192 3 47 732 2593 12 2651 12 2 822 1 47 35 6386 5 188 974 19 133,0
1 14 4 84 549 108 1065 376 65 570 6 4 191 3036 2700 401 1 1 4717 27 20 54 2077 2106 18,1
11 16 7 379 1 96 4843 7 4 84 20 1 8 217 22 19 92 29 5 2 128 790 104 222 11,0
2 1288 1827 612 17 2 172 399 15 2 20 389 2 116 612 815 9 6602 114 7 4 108 1 151 8,1
11 16 7 67 6467 1 1 16 6110 14 50 15 211 519 9286 269 23 4 1760 240 3 304 1 282 4,1
1092 127 8 75 100 7052 73 11 24 4 589 2 2770 9 11 16 59 875 60 1338 1775 907 6029 3 4485,0
11 200 100 784 7 2 834 3462 123 6 4929 124 91 572 8 60 3041 4929 45 5 2 930 427 11 21,1
196 640 3 7490 426 85 235 11 20 12 10 660 8 662 45 128 294 7 689 404 65 116 6 30 291,0
1 9721 1 2253 7 1858 971 982 43 1448 55 7 24 480 6 3125 43 114 18 90 12 7 437 9 2,1
15 4 1 1364 11 16 4100 2 4990 5 347 9 2 130 118 2 806 5624 2 3263 38 925 5 2 3294,0
10 67 160 22 39 11 16 82 8 160 22 67 714 592 2 3588 3 1013 1326 1 809 45 9 43 658,0
2 1682 5 1 5213 9 4 107 415 7045 7 44 2 64 151 12 6125 21 56 38 126 1626 136 149 1,0
11 20 14 42 520 1019 1434 1297 63 453 294 13 67 4125 2 176 33 255 3 21 97 42 817 110 40,1
304 3465 602 311 7 831 3 1413 831 82 8 313 17 2 1 3993 72 28 925 258 1656 1413 82 8 111,1
2 2868 4710 13 1489 1 68 49 1124 183 6 134 44 11 20 759 94 106 8 31 2 96 144 92 1,0
2 197 12 11 16 7 5612 3169 484 7 4 145 875 19 146 9 2 5298 12 14 44 2 64 521 5,0
10 477 11 16 80 64 161 23 79 36 71 31 662 123 34 2 1304 3170 5 1803 5 2 2947 70 37,1
10 226 8713 44 11 20 8 7 29 5 2 88 305 104 10 138 109 3 1594 6004 293 85 4 437 1158,0
2 112 14 54 1360 2113 21 68 1 1 112 39 6900 1991 13 7052 2458 3871 576 4 1039 1 166 2927 15,0
1440 34 1485 7 727 29 5 2 116 1200 5 431 10 28 124 109 132 25 61 812 5 2 709 607 37,1
53 2 1540 18 2887 89 372 56 108 79 1773 6 75 2311 44 321 8 67 2311 36 97 1725 94 8 587,1
1 175 38 2 2142 2731 85 2 328 3 3496 5 4 390 1726 87 688 18 88 5 181 6 66 286 36,1
10 67 516 11 16 8 14 4969 200 110 8837 1 1 809 2 1 105 6 117 3 91 21 226 50 3,1
10 59 28 361 11 16 4 317 45 5 157 46 8 1204 22 18 1515 1 1 13 240 3 10 80 185,0
10 683 1 144 2 16 19 42 196 6 1325 106 2 113 14 44 6 376 21 2 860 8 14 243 5,0
11 7 4 1031 63 44 1508 3 4 2410 5 287 288 8574 5 1796 9 2 432 5 1508 1 1958 5259 353,1
12 7 2 116 96 10 51 1751 11 16 62 4596 23 4 5332 1025 363 36 830 85 4 333 12 7 2683,0
10 1129 2 362 6 3863 1 18 133 243 5 184 98 19 33 143 32 227 3863 49 2316 152 2 6099 261,0
1 9 3654 1 7 2 89 1 5 2197 5912 496 3 918 1936 10 138 109 419 1 19 11 29 217 22,0
10 593 85 2 9701 11 1927 312 2 130 118 1338 14 3369 9 2 331 96 3 195 61 326 14 4534 56,1
2 884 20 38 2 4838 1177 7 65 116 88 305 3239 20 250 154 108 1180 80 28 4 436 17 1 13,1
48 169 11 29 128 73 88 16 98 7 12 8 156 22 226 4478 2 20 2 63 5 2 866 3001 153,1
3822 461 64 1067 17 43 161 38 2 158 245 20 1 362 6 66 11 115 6 66 48 4 520 3699 3822,1
435 2 184 2 1 184 5 11 20 46 21 51 60 661 8 4 20 11 293 39 49 89 289 504 382,0
10 660 10 14 89 3854 6 11 9 4 16 779 53 8 14 89 607 15 49 5 2 1 68 77 8,1
10 441 2 63 1259 4 3305 301 40 25 57 2246 39 2 29 957 9 11 20 70 272 40 4310 6 30,1
21 121 101 2 89 174 2559 3996 98 10 194 37 10 97 376 12 4 16 14 1029 34 1 1 60 46,0
10 551 176 9 4 119 2092 354 5 11 53 10 14 4 7687 707 32 382 3 61 6805 1217 2 384 18,1
10 841 6 106 11 16 82 8 47 77 2902 15 2 5796 16 124 37 12 13 48 10 846 486 48 10,0
1 224 6215 11 151 7 1 224 5564 46 21 580 477 2 464 9 11 16 21 68 128 1392 126 241 45,0
324 6887 4 535 7 29 5 2 7332 420 709 5 3308 12 1632 8447 2 115 18 2 369 2945 155 8 3696,1
304 1 13 6085 2 826 14 1 15 4 663 7664 154 8 13 249 6 66 137 23 2 2080 5 2 20,0
3945 4 2576 34 2 1546 903 517 34 523 1 3690 1808 6398 37 7 12 100 597 1207 3709 1708 3964 1 17,0
200 784 2 116 5 2 2871 5 304 2818 1 1 5605 85 4 356 20 364 34 799 1 1 1 2 403,1
40 7 406 165 6 5324 11 16 33 551 4 2996 63 3280 8 1 8 1 8 8 47 78 401 947 2398,0
1 1 4 2541 738 489 33 772 6 533 90 33 772 6 1 90 2 772 6 1 27 210 74 39 2,1
10 195 12 11 16 14 182 858 46 21 150 257 18 1 21 199 39 11 10 547 86 22 328 4 1250,0
29 5 61 498 98 6 1256 539 15 35 1144 144 2 1285 492 5 4 718 5 671 332 38 1 2 310,1
11 14 4 84 16 10 59 1650 8 6 2 16 2 432 21 75 6 2 129 5 2 487 3 2209 830,1
51 22 268 12 1 13 3659 217 22 1267 23 4 2316 384 41 263 250 10 138 64 109 8 283 23 4,1
10 406 8714 11 16 18 69 2 116 292 6 66 8 7 87 4677 4 2136 8 7 38 4532 3046 39 6225,1
10 230 496 11 101 42 321 2 403 503 32 2 4141 911 3 2235 1 1 20 1410 9 5416 2699 53 65,1
595 1 7 4 50 285 37 48 124 120 26 185 4 223 9 11 415 5 2215 1986 6681 7 42 4 1,0
4 2533 1 685 234 1 1 335 3 671 1 5057 3233 7 56 1 34 89 2 1271 5 5472 4 7695 187,1
1259 23 11 2027 286 1046 12 6 75 2 116 322 5 2 505 5 1097 3301 29 143 327 342 94 10 1045,0
2 6559 16 4518 1 347 1 12 503 5 2 2237 14 31 4 6311 952 329 2748 3031 255 23 170 345 431,0
11 16 14 1612 1 13 310 6 2093 49 5904 57 623 8 14 2 531 522 8 7 12 46 21 91 4,0
49 357 25 1 9 2 4441 3 29 5 94 280 85 4 1015 6379 3 2361 49 162 1 1 26 1397 23,0
10 262 11 16 6 30 54 70 1821 2 876 7 180 3239 3 15 4 488 10 14 1872 336 15 2 102,1
18 69 1274 11 20 280 177 9 61 338 671 5 31 58 57 5392 595 3143 47 2124 307 58 3 58 175,1
11 16 7 1 4 184 16 3 46 21 81 24 75 1717 73 21 202 24 30 149 11 16 8 505 23,1
101 149 2 369 204 329 608 241 208 10 14 3448 6 66 2 9017 16 198 242 10 14 1 5 142 4,1
10 114 2 1 61 503 47 77 149 94 18 122 4 289 72 426 6 2 1 2915 237 289 15 70 15,1
33 1136 2 417 5 11 8619 6 35 2062 114 2 64 151 419 7 2 20 396 2 225 1306 401 12 59,0
11 7 4 20 12 294 143 106 180 971 38 5545 5230 619 769 136 1153 2618 7 23 2 1152 6 1 40,1
8 7 37 634 60 154 11 14 318 17 20 10 103 8 4620 4 119 228 52 73 1429 39 559 2451 40,0
2 639 3272 9 2 417 47 52 7047 1172 18 2 807 5 11 20 73 18 92 790 1570 32 227 33 86,0
58 3 58 175 10 138 3380 12 46 79 86 22 189 5935 41 2310 91 33 143 533 321 94 3 308 5556,1
10 219 11 16 9 2 1715 3 8 14 4 379 16 2 96 519 2488 36 147 476 60 419 9 2 781,0
34 2 58 2 1 3091 14 4791 8 13 2673 20 2 876 14 1593 4 228 1713 836 818 5647 1424 8076 7,0
2 602 1 314 69 1 17 2900 32 65 1 2 5769 322 5 2 1 8920 2 1 1 2 96 2 365,1
2 5647 5 5464 7 4 831 16 8 13 54 291 6 2 213 1752 282 46 21 219 3629 8931 9 1 3,1
578 89 5 31 11 16 1638 19 1635 9542 137 2 1 12 4 1504 7 2390 5 1 513 85 1667 1 8,0
10 449 88 5 2 401 10 449 2 179 10 195 8 14 70 891 10 568 516 4068 1 403 7714 240 48,0
10 230 4 191 341 5 1 5213 3 7767 10 297 11 20 101 10 68 109 1 62 14 1 520 40 25,0
379 204 16 9 62 475 3245 7219 9318 27 2920 2431 986 5827 3 2 6538 26 3600 188 9 1 8078 18 35,0
858 7276 4172 204 16 3675 10 68 316 2053 18 11 16 3 2 523 5 7894 1778 920 1 7 29 12 10,0
10 67 468 6 39 11 16 19 8 111 508 69 4 589 8 13 683 1006 6 30 9826 5343 17 4 2885,0
164 292 6 106 11 2161 16 7 1 5626 1 36 12 14 61 89 2065 15 2 602 869 2181 23 2 256,1
4 338 2439 3308 38 445 6 129 10 568 39 2 3585 203 3308 3 2 464 5790 2291 15 35 6695 3308 341,1
53 10 219 23 2 8379 1 12 49 79 68 361 11 20 4 574 5 157 10 4798 33 71 5027 12 2,0
10 68 297 2 757 159 10 297 11 29 10 67 449 2 757 8 14 29 5 2 116 98 5 2 1184,0
6 30 460 1106 10 299 22 1030 74 32 31 168 85 766 3250 60 101 886 7129 669 7129 5 2597 1 669,1
10 441 11 16 84 793 3 152 3 50 16 701 8 555 2 63 9 4 96 10 51 727 380 3 994,1
10 81 28 2 3405 6 8707 21 6 601 816 242 38 8028 2 1 20 444 23 2 145 117 63 5 2,0
24 4 247 20 19 20 18 2 1238 29 5 2 252 104 124 91 34 4 898 153 44 247 153 2088 1,0
17 37 108 514 2365 98 11 7 1038 4 2594 5 1366 880 6 2 523 1087 6 2137 39 3633 41 2 1263,0
2 1 5 2 634 1 894 249 32 92 1411 19 53 8 372 177 6 1 58 8 14 314 2194 9 92,0
1034 163 444 23 2 658 2 7329 1 44 4 911 125 36 14 1990 34 4 8608 23 567 82 5 27 927,1
2 1778 2913 63 7 4 84 5115 17 4 1118 240 38 2073 6113 6113 120 27 205 1182 18 11 20 3 26,1
2 64 292 10 739 22 361 11 20 35 370 632 7 82 10 226 12 8 14 142 35 370 20 9 173,0
2 6291 13 1163 7 35 1732 337 24 82 5 2 797 513 8709 41 82 8 13 1289 1 1 68 1672 119,1
2 16 47 4 84 414 523 63 8 902 31 5 2 644 3308 3919 2 96 7834 3308 6962 3 8848 6 27,1
11 1610 69 5 9826 5343 23 4 52 582 651 8 13 2 63 5 4 1051 404 4 4771 2995 19 183 25,1
1349 10 39 139 653 3 254 37 11 20 1495 22 28 1 6 69 19 8 7599 69 38 2 378 2 63,1
4 1 1915 1952 9 4449 255 34 1 1 1 1 216 269 23 4 181 7836 3093 6126 23 4 3228 5 4,0
2 1 296 23 266 459 642 12 10 114 6 106 2 1 296 23 266 7 35 319 2095 206 15 2 399,1
10 212 2183 149 6615 98 82 5 2 1483 484 3 63 425 29 1503 18 11 7 1 1 98 11 7 4,1
751 1 13 2 353 1260 29 5 2 1 5246 5 5942 347 13 88 1881 5 1881 155 2 20 1 3 1,0
10 140 24 4 870 1 4 16 97 28 77 91 5 11 282 3 8 59 212 2794 5622 1315 1 1 1,0
10 140 2895 12 10 28 4 145 4670 18 11 29 1 15 10 140 24 35 204 3 1144 1448 19 1322 8,1
15 108 5 499 13 98 25 2403 5 2 113 217 22 604 4226 2 16 156 22 830 244 3 428 11 389,1
10 67 516 149 11 16 64 4 174 538 71 552 19 8 14 64 956 2 1335 3 1406 56 6 2 204,1
1 1 10 28 109 8 9864 12 88 275 98 25 2920 98 9 5879 12 347 7 37 9 114 17 8 13,0
4 424 5 1776 1368 5402 184 104 37 10 398 75 6 66 359 325 510 39 11 11 7 190 2 89 58,0
2268 5788 14 164 29 5 148 359 325 1778 204 1429 12 71 1029 312 2 938 13 1246 9 1015 176 656 6,0
457 815 9017 7087 1 3663 1980 4296 1205 519 2886 84 105 152 7638 1 3 799 5870 317 518 1 224 5 1885,0
2320 4775 9164 23 92 205 1307 11 322 5 4686 13 2320 4775 318 4 289 309 9 1008 17 4 221 170 179,1
2 89 1 20 14 448 1998 3 1 11 20 7 2402 1998 3528 6 1 4064 210 57 145 573 32 31 3,0
578 7730 5307 1251 20 38 1 8 13 4 3462 123 5 2729 17 5307 392 2 303 1 1285 542 5 2 696,1
7101 3 2 1 7 2 89 1289 7101 16 9 122 1571 155 232 2 6594 7101 1 848 8 83 47 2 3089,1
24 232 3438 1865 13 5469 2210 1212 776 28 10 109 4 20 12 14 37 74 128 73 92 329 301 8 14,1
239 2 88 1817 1739 682 6175 250 24 1760 232 682 307 1046 2 901 2 63 1101 2 1 234 710 85 4,1
2 152 580 495 31 1 14 8410 17 78 2450 3 1924 5 105 9998 1 111 1084 27 3974 41 1315 27 2706,0
114 3083 7 24 4 337 8 13 180 525 4 375 1590 785 20 17 4 624 58 5 1 224 136 10 140,1
3746 69 87 79 51 1751 11 5057 3571 15 20 1422 291 40 13 4 986 4 4243 4 5961 2 475 7 4,0
38 2 378 11 20 3373 3 3373 3950 1 3907 2 471 1 112 351 701 914 558 5 100 1878 1 41 393,0
11 14 4 182 50 16 10 449 8 10 195 8 14 4 182 1817 166 32 1 3 87 8 13 24 44,1
3973 7 270 9 2 388 275 491 5 1 1 118 316 382 1364 7340 1 1651 187 7 1091 2 696 8195 6972,0
2320 4775 1 4686 1538 6 66 43 335 1432 751 1117 4184 101 1044 155 26 7 2 1 5 4 1660 3 55,0
10 120 4 256 2156 3 342 2 225 18 11 2335 9 5028 8 14 370 95 3 60 419 147 10 7376 8,0
11 20 7 67 180 1057 689 763 703 957 3542 2 288 1938 15 2 9178 1747 561 15 2 826 19 212 266,0
10 230 248 10 140 9 2 5712 10 121 10 230 759 61 349 19 10 262 11 16 192 351 3 2483 2,0
48 4 3134 390 46 515 3142 3 1 191 325 1062 11 7 1 5672 68 466 2124 34 2 58 26 194 6,1
10 14 3299 6 11 20 34 92 6361 359 1334 145 117 63 345 12 7 4 1659 139 214 1 9 2 191,0
46 11 7 24 2823 2638 23 173 997 5 48 24 6 106 8 143 64 30 82 148 1789 12 829 997 25,0
136 110 35 1 1978 53 89 6282 2 5973 2796 208 669 150 149 2 208 10 28 1 61 2573 12 11 208,1
10 199 24 28 2 5940 5 699 1 19 11 7 2 340 16 10 28 4544 6 66 31 2 96 144 3,0
1 63 164 89 58 800 18 69 3 175 11 7 29 5 2 88 1054 5 2 1 1 3 8 13 753,1
10 1537 2434 23 61 5396 32 708 1 237 311 149 2414 6789 10 629 1 8 19 24 237 311 9331 56 32,0
10 28 109 11 16 973 5 218 3 10 3194 376 3938 10 138 516 8 173 691 58 11 7 6055 13 1,1
11 16 68 4 54 984 937 23 69 8 1 61 6297 12 11 16 67 1638 8 7 5746 15 4 1 13,0
1692 199 3073 1034 278 1 358 3379 475 2 96 3 1884 82 11 432 80 1 126 251 1 408 80 5622 2071,1
10 42 297 11 499 23 241 8 14 23 3949 13 2710 2883 16 11 299 22 4 54 50 16 19 18 4,0
10 114 11 20 8 7 70 414 3 891 3 47 50 664 2 63 9524 204 474 1 3 8767 17 84 701,1
435 3287 15 35 1 3 4 388 176 1 4 341 5 2301 6372 161 9 2 1407 6 1256 10 230 367 657,0
578 89 5 31 36 9 65 198 328 59 1023 1479 3 340 36 59 81 8 318 18 318 10 980 10 68,0
10 42 297 2 1 18 2 340 58 10 68 516 8 2393 3 2753 8 59 93 18 4 50 4120 2674 311,0
10 194 919 9 11 16 82 1804 68 91 4 305 384 18 1 1 1 17 3074 38 8 37 10 297 2,0
3381 2747 47 77 112 18 4498 155 147 3 136 55 80 111 1026 2 176 5 1 1 9 2 4971 174 5,1
2 292 10 39 11 16 37 74 7 82 5 2 1125 8 47 8 13 4 1 1431 1239 16 37 2 630,1
1 1 10 28 77 188 11 162 704 1166 73 88 3 28 109 814 31 2 2374 12 28 28 1029 162 1201,0
36 13 1919 18 133 522 2 135 183 36 25 133 152 120 33 5954 45 38 3887 3820 1 717 5 1 57,0
7834 3865 1 1 3 450 3850 38 27 1 1328 6428 1 23 35 855 4991 34 1 1 810 2622 990 4 174,1
1 1 7 520 3 7 29 5 2 116 20 3 365 418 9 2 932 37 8 143 215 15 57 840 12,1
10 86 22 121 118 11 16 14 318 19 82 8 14 318 23 1434 8 47 2 7234 12 11 63 1012 8,1
146 9 61 473 15 35 1 1929 2815 255 32 2 457 1 10 14 782 8 14 4 7654 571 3175 45 2674,0
10 6863 980 12 10 106 4 171 5 67 78 98 19 40 25 54 174 12 10 51 103 5 12 25 180,0
40 25 6413 774 15 10 729 1776 6 11 997 3 40 7 1130 4 2834 11 7 82 11 20 7 1311 715,1
4 1884 39 6154 7 4 1187 206 12 163 169 57 290 10 86 22 387 12 2 63 14 2798 19 2 452,0
11 7 4 16 12 143 30 109 34 294 46 21 189 6 66 84 112 454 3059 3 1515 1 81 35 1345,1
4 1778 3 10 426 6 66 11 16 53 8 372 45 9 2783 8 14 392 9 4 643 779 3 72 71,0
137 173 184 153 490 6 7479 2 4971 7 4 611 1 6 69 15 1001 1 13 356 7 4 54 4294 20,0
10 51 22 268 12 37 74 640 51 30 996 9 29 16 2 1 125 539 5 23 2 198 2219 3 999,0
10 138 297 2 16 163 450 218 3 48 10 189 6 134 44 8 7 2 64 151 12 91 11 16 316,1
9671 1 1 14 4 145 117 7397 3 8629 36 1470 9 1374 9 2 1 1064 190 88 5 48 7 957 9,1
